Date,Soil temperature at 0.05 depth in mts,Soil temperature at 0.1 depth in mts,Soil temperature at 0.20cm depth in mts,Soil temperature at 0.50cm depth in mts,Soil temperature at 1.00cm depth in mts,max air temperature at 1.5mts,min air temperature at 1.5mts,"max relative humidity
 at 1.5mts","min Relative humidity
 at 1.5mts",Pitche Evaporation,Pan Evaporation,Wind Speed km/h at day,Wind Speed km/h at night,Wind Speed Avarage(m/s),sunshine hour,Rainfall,Max Air Temp Rolling Avg,Min Air Temp Rolling Avg,Rainfall Rolling Avg
2012-06-23,32.0,29.2,17.709380590318773,9.635588471533191,13.294860850661628,32.9,20.2,71.51414171750352,36.88775205640423,3.8,5.52,1.42,1.48,1.45,0.4791023822008832,1.4,,,
2012-06-24,30.8,28.7,17.709380590318773,9.635588471533191,13.294860850661628,31.7,19.8,71.51414171750352,36.88775205640423,2.9,1.43,1.78,0.56,1.17,0.4791023822008832,3.0,,,
2012-06-25,33.32,29.6,17.709380590318773,9.635588471533191,13.294860850661628,34.0,20.2,71.51414171750352,36.88775205640423,3.6,6.16,0.82,0.62,0.72,0.4791023822008832,0.0,,,
2012-06-26,34.36,30.16,17.709380590318773,9.635588471533191,13.294860850661628,34.6,20.2,71.51414171750352,36.88775205640423,3.5,5.04,1.36,0.63,1.0,0.4791023822008832,0.0,,,
2012-06-28,28.68,27.52,17.709380590318773,9.635588471533191,13.294860850661628,31.0,20.4,71.51414171750352,36.88775205640423,2.2,4.01,1.2,0.5,0.85,0.4791023822008832,0.0,,,
2012-06-29,30.36,28.44,17.709380590318773,9.635588471533191,13.294860850661628,34.2,22.0,71.51414171750352,36.88775205640423,2.8,4.6,0.91,0.52,0.72,0.4791023822008832,0.0,,,
2012-06-30,28.52,28.24,17.709380590318773,9.635588471533191,13.294860850661628,31.2,21.6,71.51414171750352,36.88775205640423,1.9,2.83,1.4,0.42,0.91,0.4791023822008832,1.5,,,
2012-07-01,27.0,27.08,17.709380590318773,9.635588471533191,13.294860850661628,30.0,21.2,71.51414171750352,36.88775205640423,1.2,2.3,1.3,0.49,0.9,0.4791023822008832,2.6,,,
2012-07-02,27.52,26.84,17.709380590318773,9.635588471533191,13.294860850661628,29.8,21.0,71.51414171750352,36.88775205640423,1.6,1.93,0.81,0.67,0.7,0.4791023822008832,6.4,,,
2012-07-03,29.0,27.28,17.709380590318773,9.635588471533191,13.294860850661628,31.4,21.2,71.51414171750352,36.88775205640423,2.6,4.84,1.3,0.5,0.9,0.4791023822008832,0.0,,,
2012-07-04,31.04,28.4,17.709380590318773,9.635588471533191,13.294860850661628,33.0,20.6,71.51414171750352,36.88775205640423,2.9,4.04,0.66,1.34,1.0,0.4791023822008832,1.9,,,
2012-07-07,28.32,26.04,17.709380590318773,9.635588471533191,13.294860850661628,30.6,20.0,88.0,52.0,2.5,2.05,0.82,0.42,0.6,0.4791023822008832,1.4,,,
2012-07-08,30.8,27.88,17.709380590318773,9.635588471533191,13.294860850661628,34.2,20.0,96.0,55.0,3.9,5.25,1.2,0.61,0.9,0.4791023822008832,0.0,,,
2012-07-10,28.0,27.2,17.709380590318773,9.635588471533191,13.294860850661628,30.4,18.8,96.0,66.0,0.5,2.17,1.2,0.43,0.8,0.4791023822008832,0.0,,,
2012-07-11,30.0,28.0,17.709380590318773,9.635588471533191,13.294860850661628,30.4,19.6,96.0,58.0,2.8,4.83,0.9,0.45,0.7,0.4791023822008832,0.0,,,
2012-07-12,31.4,29.28,17.709380590318773,9.635588471533191,13.294860850661628,31.2,23.0,96.0,55.0,3.1,3.42,1.06,0.51,0.8,0.4791023822008832,13.0,,,
2012-07-13,29.84,28.52,17.709380590318773,9.635588471533191,13.294860850661628,30.8,21.6,96.0,66.0,2.5,3.95,0.94,0.58,0.8,0.4791023822008832,1.6,,,
2012-07-14,28.68,28.44,17.709380590318773,9.635588471533191,13.294860850661628,31.2,21.8,92.0,65.0,2.2,2.61,1.09,0.41,0.8,0.4791023822008832,2.6752711340303215,,,
2012-07-15,31.84,29.12,17.709380590318773,9.635588471533191,13.294860850661628,32.0,21.2,96.0,55.0,3.3,4.54,0.7,0.46,0.6,0.4791023822008832,0.0,,,
2012-07-16,30.92,29.28,17.709380590318773,9.635588471533191,13.294860850661628,30.8,20.2,96.0,65.0,2.6,3.86,0.9,0.6,0.8,0.4791023822008832,0.0,,,
2012-07-17,27.64,28.56,17.709380590318773,9.635588471533191,13.294860850661628,29.2,20.4,96.0,78.0,1.3,1.74,1.3,0.8,1.1,0.4791023822008832,5.3,,,
2012-07-18,27.56,27.24,17.709380590318773,9.635588471533191,13.294860850661628,28.8,20.6,96.0,70.0,2.4,3.39,1.25,1.09,1.2,0.4791023822008832,6.3,,,
2012-07-19,29.84,27.88,17.709380590318773,9.635588471533191,13.294860850661628,30.6,20.4,96.0,57.0,2.7,3.71,0.9,0.28,0.6,0.4791023822008832,0.0,,,
2012-07-21,25.08,26.84,17.709380590318773,9.635588471533191,13.294860850661628,28.2,21.2,96.0,84.0,1.0,0.0,1.06,0.65,0.9,0.4791023822008832,5.8,,,
2012-07-22,29.24,26.96,17.709380590318773,9.635588471533191,13.294860850661628,31.8,17.2,86.0,47.0,3.5,3.13,0.92,0.52,0.7,0.4791023822008832,0.0,,,
2012-07-23,28.56,27.76,17.709380590318773,9.635588471533191,13.294860850661628,31.0,20.6,96.0,66.0,2.2,4.39,1.1,0.83,1.0,0.4791023822008832,0.0,,,
2012-07-24,31.64,28.8,17.709380590318773,9.635588471533191,13.294860850661628,31.8,20.6,96.0,55.0,3.2,4.68,0.85,0.64,0.7,0.4791023822008832,12.5,,,
2012-07-25,26.0,27.44,17.709380590318773,9.635588471533191,13.294860850661628,31.0,20.2,92.0,77.0,0.8,1.27,0.9,0.81,0.9,0.4791023822008832,15.0,,,
2012-07-26,27.24,26.6,17.709380590318773,9.635588471533191,13.294860850661628,28.0,20.0,96.0,71.0,1.4,3.46,0.77,0.36,0.6,0.4791023822008832,0.0,,,
2012-07-27,30.64,27.8,17.709380590318773,9.635588471533191,13.294860850661628,32.0,18.8,87.0,48.0,3.3,4.55,0.92,0.4,0.7,0.4791023822008832,0.0,31.259999999999998,20.486666666666668,2.6791757044676774
2012-07-28,29.16,28.28,17.709380590318773,9.635588471533191,13.294860850661628,31.0,21.2,93.0,61.0,2.3,2.12,1.2,0.46,0.8,0.4791023822008832,2.6752711340303215,31.196666666666665,20.519999999999996,2.7216847422686876
2012-07-29,31.28,28.8,17.709380590318773,9.635588471533191,13.294860850661628,30.8,21.0,96.0,64.0,2.6,4.41,0.85,0.4,0.6,0.4791023822008832,0.0,31.166666666666668,20.56,2.621684742268688
2012-07-30,32.56,29.68,17.709380590318773,9.635588471533191,13.294860850661628,32.2,21.0,96.0,53.0,3.1,6.06,0.94,0.47,0.7,0.4791023822008832,0.0,31.106666666666666,20.586666666666662,2.621684742268688
2012-07-31,32.0,28.84,17.709380590318773,9.635588471533191,13.294860850661628,33.2,19.2,92.0,51.0,3.7,4.61,1.0,0.86,0.9,0.4791023822008832,0.0,31.06,20.553333333333335,2.621684742268688
2012-08-01,30.44,29.96,0.0,0.0,0.0,30.0,22.6,92.0,61.0,3.0,2.4,1.42,0.6,1.01,0.013888889,0.0,31.026666666666664,20.62666666666667,2.621684742268688
2012-08-02,31.68,29.92,0.0,0.0,0.0,32.2,21.2,96.0,63.0,3.0,4.46,0.41,0.63,0.52,0.125,0.0,30.96,20.6,2.621684742268688
2012-08-03,32.0,30.24,0.0,0.0,0.0,32.4,21.0,92.0,53.0,3.4,3.93,1.03,0.5,0.765,0.125,0.0,31.0,20.58,2.5716847422686877
2012-08-04,33.16,30.72,0.0,0.0,0.0,32.2,21.0,92.0,58.0,3.2,3.78,1.06,0.46,0.76,0.177083333,0.0,31.07333333333333,20.57333333333333,2.4850180756020213
2012-08-05,34.32,31.64,0.0,0.0,0.0,33.2,21.0,92.0,49.0,4.1,6.52,0.87,0.46,0.665,0.402777778,0.0,31.186666666666667,20.57333333333333,2.271684742268688
2012-08-06,34.78,32.08,0.0,0.0,0.0,34.78,32.08,84.0,55.0,4.4,5.47,1.04,0.5,0.77,0.385416667,0.0,31.299333333333333,20.936,2.271684742268688
2012-08-07,32.36,31.6,0.0,0.0,0.0,32.36,31.6,92.0,55.0,4.3,3.75,1.46,0.9,1.18,0.1875,0.0,31.278000000000002,21.302666666666667,2.208351408935355
2012-08-08,33.44,31.32,0.0,0.0,0.0,33.44,31.32,92.0,58.0,3.5,4.25,0.93,0.43,0.68,0.194444444,0.0,31.372666666666667,21.68,2.161684742268688
2012-08-09,32.36,30.68,0.0,0.0,0.0,32.36,30.68,92.0,66.0,2.0,3.39,1.0,0.43,0.715,0.114583333,0.0,31.311333333333334,22.036,2.161684742268688
2012-08-10,33.8,31.24,0.0,0.0,0.0,33.8,31.24,92.0,49.0,4.4,3.74,1.06,0.65,0.855,0.326388889,0.0,31.424666666666667,22.450666666666667,2.161684742268688
2012-08-11,33.48,31.24,0.0,0.0,0.0,33.2,20.4,92.0,55.0,3.3,5.57,0.93,0.6,0.765,0.125,0.0,31.518000000000004,22.477333333333334,2.161684742268688
2012-08-12,33.32,31.04,0.0,0.0,0.0,32.6,20.4,96.0,51.0,3.3,2.45,0.75,0.53,0.64,0.288194444,1.9,31.564666666666664,22.390666666666668,1.7916847422686881
2012-08-13,33.76,31.48,0.0,0.0,0.0,33.6,20.8,96.0,53.0,3.2,4.37,0.82,0.76,0.79,0.3125,0.0,31.658,22.364,1.738351408935355
2012-08-14,29.32,29.92,0.0,0.0,0.0,30.2,20.4,92.0,61.0,1.5,2.25,1.32,0.56,0.94,0.076388889,15.7,31.624666666666666,22.317333333333334,2.172509037801011
2012-08-15,30.68,29.6,0.0,0.0,0.0,31.4,20.0,92.0,56.0,3.9,4.76,1.26,0.7,0.98,0.375,0.0,31.604666666666667,22.277333333333335,2.172509037801011
2012-08-16,28.92,28.92,0.0,0.0,0.0,30.8,21.0,96.0,80.0,1.7,4.04,2.3,0.32,1.31,0.065972222,0.0,31.604666666666667,22.304,2.172509037801011
2012-08-17,31.44,29.32,0.0,0.0,0.0,31.0,18.8,96.0,55.0,3.1,2.77,0.86,0.54,0.7,0.253472222,0.0,31.664666666666665,22.250666666666667,1.995842371134344
2012-08-18,32.56,30.44,0.0,0.0,0.0,31.2,21.0,96.0,61.0,3.0,3.93,1.03,0.56,0.795,0.25,0.0,31.744666666666667,22.264,1.7858423711343439
2012-08-19,31.2,29.84,0.0,0.0,0.0,30.6,20.2,96.0,61.0,2.6,2.79,1.6,0.4,1.0,0.260416667,0.0,31.744666666666667,22.257333333333335,1.7858423711343439
2012-08-20,32.4,30.24,0.0,0.0,0.0,33.2,21.0,96.0,47.0,3.4,5.05,1.03,0.4,0.715,0.4791023822008832,0.0,31.91133333333333,22.250666666666667,1.5925090378010107
2012-08-21,33.08,30.96,0.0,0.0,0.0,33.0,19.2,96.0,49.0,6.2,4.6,1.1,0.5,0.8,0.4791023822008832,0.0,31.95133333333333,22.317333333333334,1.5925090378010107
2012-08-22,31.12,30.06,0.0,0.0,0.0,32.6,20.4,92.0,59.0,3.72,3.2,1.41,0.95,1.18,0.4791023822008832,1.1,32.004666666666665,22.310666666666666,1.6291757044676773
2012-08-23,30.44,29.52,0.0,0.0,0.0,31.2,20.0,96.0,61.0,3.92,2.7,1.1,0.54,0.82,0.4791023822008832,0.0,31.98466666666667,22.290666666666663,1.2125090378010106
2012-08-24,32.28,30.04,0.0,0.0,0.0,36.0,18.6,96.0,33.0,7.24,5.3,1.21,0.55,0.88,0.4791023822008832,0.0,32.15133333333333,22.237333333333332,0.7125090378010107
2012-08-25,32.44,31.0,0.0,0.0,0.0,32.4,19.6,96.0,51.0,2.38,4.1,1.46,1.18,1.32,0.4791023822008832,17.7,32.298,22.224,1.3025090378010105
2012-08-26,30.04,29.08,0.0,0.0,0.0,34.6,20.2,96.0,58.0,4.45,3.2,0.87,0.28,0.575,0.4791023822008832,0.0,32.38466666666667,22.270666666666667,1.3025090378010105
2012-08-27,33.04,30.64,0.0,0.0,0.0,33.4,21.6,96.0,49.0,2.68,3.9,0.97,1.29,1.13,0.385416667,2.6,32.464666666666666,22.284,1.2999999999999998
2012-08-28,30.06,30.0,0.0,0.0,0.0,31.8,21.2,92.0,62.0,4.86,3.2,1.59,0.56,1.075,0.159722222,0.0,32.498,22.290666666666667,1.3
2012-08-30,29.92,28.68,0.0,0.0,0.0,31.2,21.0,96.0,68.0,6.15,2.9,1.21,0.56,0.885,0.0625,0.0,32.464666666666666,22.290666666666667,1.3
2012-08-31,28.76,28.44,0.0,0.0,0.0,29.8,21.6,96.0,61.0,3.08,4.1,1.29,1.17,1.23,0.034722222,0.0,32.35133333333333,22.37066666666667,1.3
2012-09-02,28.52,28.08,0.0,0.0,0.0,33.2,19.8,96.0,61.0,1.91,2.4,0.99,1.07,1.03,0.069444444,2.9,32.458,22.27733333333333,1.396666666666667
2012-09-03,29.72,28.56,0.0,0.0,0.0,31.6,23.6,96.0,58.0,5.13,3.4,1.7,0.48,1.09,0.260416667,0.0,32.438,22.357333333333333,1.396666666666667
2012-09-04,32.36,29.64,0.0,0.0,0.0,33.4,20.0,96.0,47.0,2.37,0.4,0.93,1.73,1.33,0.319444444,7.4,32.471333333333334,22.324,1.6433333333333335
2012-09-05,28.56,28.64,0.0,0.0,0.0,31.8,20.6,92.0,74.0,2.72,0.2,0.91,0.58,0.745,0.052083333,2.6752711340303215,32.458,22.31066666666667,1.7325090378010104
2012-09-06,26.56,27.18,0.0,0.0,0.0,30.0,22.3,96.0,74.0,0.03,1.7,1.16,0.48,0.82,0.027777778,4.1,32.35133333333333,22.354,1.8691757044676776
2012-09-07,28.16,27.34,0.0,0.0,0.0,31.7,21.2,96.0,68.0,2.31,2.2,1.37,0.48,0.925,0.09375,0.0,32.248666666666665,21.991333333333333,1.8691757044676771
2012-09-08,30.84,28.48,0.0,0.0,0.0,31.6,19.4,96.0,55.0,3.94,3.7,1.18,0.59,0.885,0.315972222,0.0,32.223333333333336,21.584666666666667,1.8691757044676771
2012-09-09,30.64,29.42,0.0,0.0,0.0,31.4,22.2,96.0,62.0,1.52,3.4,1.19,0.73,0.96,0.236111111,7.1,32.15533333333333,21.28066666666667,2.105842371134344
2012-09-10,31.02,29.52,0.0,0.0,0.0,33.4,20.2,96.0,55.0,3.89,2.5,0.89,0.97,0.93,0.194444444,1.0,32.19,20.93133333333333,2.1391757044676774
2012-09-11,29.66,28.72,0.0,0.0,0.0,31.8,20.6,96.0,66.0,2.86,2.3,1.11,0.43,0.77,0.0625,2.6752711340303215,32.123333333333335,20.576666666666664,2.228351408935355
2012-09-12,29.52,28.84,0.0,0.0,0.0,32.0,20.8,92.0,58.0,1.97,2.7,1.27,0.44,0.855,0.166666667,1.6,32.083333333333336,20.59,2.281684742268688
2012-09-13,31.82,28.78,0.0,0.0,0.0,32.8,19.0,85.0,63.0,1.59,1.5,0.89,1.02,0.955,0.340277778,2.5,32.09,20.543333333333337,2.301684742268688
2012-09-15,28.56,28.06,0.0,0.0,0.0,31.4,19.4,96.0,64.0,2.9,0.9,0.96,0.76,0.86,0.21875,2.6752711340303215,32.016666666666666,20.496666666666666,2.3908604467363657
2012-09-16,31.04,28.88,0.0,0.0,0.0,32.6,20.0,92.0,51.0,7.54,1.7,1.26,0.77,1.015,0.40625,0.0,32.096666666666664,20.483333333333334,1.8675271134030322
2012-09-17,31.36,29.04,0.0,0.0,0.0,32.4,19.6,96.0,43.0,6.43,1.8,1.29,0.63,0.96,0.416666667,0.2,32.13,20.470000000000002,1.8741937800696988
2012-09-18,33.01,30.62,0.0,0.0,0.0,33.0,20.3,96.0,46.0,5.55,1.8,1.03,0.74,0.885,0.357638889,0.0,32.20333333333333,20.446666666666665,1.8741937800696988
2012-09-19,32.92,30.84,0.0,0.0,0.0,33.6,21.1,96.0,49.0,5.46,1.5,0.88,0.65,0.765,0.263888889,0.0,32.29,20.523333333333333,1.8741937800696988
2012-09-20,30.18,29.92,0.0,0.0,0.0,32.0,20.2,92.0,56.0,5.24,1.7,2.41,0.5,1.455,0.052083333,0.0,32.31666666666667,20.496666666666666,1.8741937800696988
2012-09-21,32.44,29.98,0.0,0.0,0.0,32.8,19.2,92.0,53.0,2.72,1.7,0.97,0.56,0.765,0.208333333,0.0,32.39,20.46333333333333,1.8741937800696988
2012-09-23,30.24,29.84,0.0,0.0,0.0,36.4,20.8,96.0,62.0,3.15,1.3,1.05,0.59,0.82,0.152777778,0.3,32.49666666666667,20.456666666666663,1.8841937800696988
2012-09-24,29.0,28.8,0.0,0.0,0.0,31.0,20.6,96.0,55.0,4.3,1.6,1.8,0.5,1.15,0.118055556,0.0,32.43,20.503333333333334,1.8841937800696988
2012-09-25,32.4,30.1,0.0,0.0,0.0,53.0,20.8,96.0,50.0,4.6,2.4,0.9,1.0,0.95,0.298611111,0.0,33.11,20.51666666666667,1.8475271134030322
2012-09-27,27.8,28.4,0.0,0.0,0.0,29.8,19.4,96.0,68.0,1.3,1.3,1.1,0.6,0.85,0.128472222,2.0,33.06333333333333,20.49666666666667,1.9141937800696989
2012-09-28,28.3,28.0,0.0,0.0,0.0,30.4,21.0,96.0,64.0,2.2,2.1,1.0,0.4,0.7,0.100694444,0.0,32.876666666666665,20.576666666666668,1.9141937800696989
2012-09-29,30.3,28.5,0.0,0.0,0.0,33.2,18.2,96.0,52.0,6.4,3.2,1.4,0.6,1.0,0.298611111,6.6,32.903333333333336,20.529999999999998,1.5441937800696985
2012-09-30,27.5,28.0,0.0,0.0,0.0,29.2,19.3,96.0,72.0,3.7,2.3,1.8,0.5,1.15,0.034722222,2.6752711340303215,32.72333333333333,20.5,1.633369484537376
2012-10-01,31.46,28.72,0.0,0.0,0.0,34.2,19.6,96.0,50.0,2.4,4.0,1.03,0.9,0.965,0.340277778,0.0,32.75,20.433333333333337,1.5467028178707096
2012-10-02,31.36,29.48,0.0,0.0,0.0,33.4,21.1,92.0,54.0,6.18,3.2,1.21,0.43,0.82,0.1875,0.0,32.803333333333335,20.43,1.5467028178707096
2012-10-03,33.06,30.52,0.0,0.0,0.0,34.0,20.2,96.0,54.0,5.87,4.3,1.32,0.61,0.965,0.381944444,0.0,32.89666666666667,20.403333333333332,1.5467028178707096
2012-10-04,33.24,31.06,0.0,0.0,0.0,33.8,18.8,87.0,47.0,6.15,4.5,1.11,0.56,0.835,0.434027778,0.0,33.03,20.31,1.5467028178707096
2012-10-05,33.88,31.06,0.0,0.0,0.0,35.8,19.4,96.0,48.0,6.61,5.0,1.11,0.63,0.87,0.395833333,0.9,33.11666666666667,20.29666666666667,1.4800361512040427
2012-10-06,34.06,32.28,0.0,0.0,0.0,36.0,21.4,96.0,48.0,7.92,1.7,0.95,1.21,1.08,0.434027778,15.5,33.263333333333335,20.223333333333336,1.9967028178707096
2012-10-07,32.08,31.36,0.0,0.0,0.0,34.0,19.4,96.0,47.0,3.09,3.5,0.66,0.95,0.805,0.395833333,4.3,33.28333333333333,20.203333333333333,1.893369484537376
2012-10-14,27.58,25.61,0.0,0.0,0.0,34.0,18.0,96.0,47.0,4.78,4.3,0.76,0.54,0.65,0.34375,0.0,33.35666666666667,20.116666666666667,1.8041937800696988
2012-10-15,28.21,25.93,0.0,0.0,0.0,35.0,17.0,96.0,40.0,5.92,4.7,0.9,0.64,0.77,0.423611111,0.0,33.52333333333333,19.94,1.667527113403032
2012-10-16,27.56,25.09,0.0,0.0,0.0,35.2,17.0,92.0,42.0,4.5,4.5,0.92,0.59,0.755,0.423611111,0.0,33.64,19.8,1.667527113403032
2012-10-17,28.23,26.26,0.0,0.0,0.0,34.8,17.6,96.0,45.0,3.48,4.0,0.87,0.54,0.705,0.416666667,0.0,33.74666666666666,19.740000000000002,1.667527113403032
2012-10-18,34.34,31.12,0.0,0.0,0.0,35.2,19.4,96.0,50.0,3.82,5.0,0.91,0.51,0.71,0.416666667,0.0,33.873333333333335,19.646666666666665,1.4308604467363653
2012-10-19,34.24,32.32,0.0,0.0,0.0,34.8,20.4,96.0,45.0,0.02,4.4,1.18,1.42,1.3,0.368055556,8.3,33.92,19.653333333333332,1.6741937800696989
2012-10-20,33.56,31.64,0.0,0.0,0.0,33.0,23.2,96.0,54.0,0.32,3.5,1.14,0.8,0.97,0.402777778,5.2,33.96,19.740000000000002,1.758351408935355
2012-10-21,32.82,31.03,0.0,0.0,0.0,33.2,20.6,96.0,54.0,4.46,3.2,0.84,0.57,0.705,0.340277778,0.0,34.0,19.733333333333334,1.7050180756020217
2012-10-22,33.64,31.08,0.0,0.0,0.0,35.0,20.4,96.0,54.0,4.44,4.0,0.93,0.63,0.78,0.385416667,0.8,34.07333333333334,19.779999999999998,1.6483514089353548
2012-10-23,33.34,31.94,0.0,0.0,0.0,35.2,21.2,96.0,50.0,4.56,3.8,0.93,0.67,0.8,0.368055556,0.0,34.2,19.839999999999996,1.5591757044676773
2012-10-24,33.88,32.12,0.0,0.0,0.0,34.2,20.3,92.0,51.0,3.38,4.2,1.0,0.75,0.875,0.305555556,0.0,34.25333333333333,19.85,1.5591757044676773
2012-10-25,31.78,31.34,0.0,0.0,0.0,34.6,19.2,92.0,50.0,3.12,3.8,1.3,0.62,0.96,0.131944444,1.1,34.32666666666667,19.836666666666662,1.5891757044676775
2012-10-26,32.28,30.76,0.0,0.0,0.0,32.0,20.0,96.0,56.0,5.27,3.7,1.47,0.54,1.005,0.059027778,1.2,34.29333333333333,19.826666666666664,1.6291757044676773
2012-10-27,29.9,29.92,0.0,0.0,0.0,29.0,19.2,96.0,66.0,1.69,1.5,1.08,0.49,0.785,0.007638889,0.0,34.14,19.763333333333332,1.6291757044676773
2012-10-29,28.6,28.4,0.0,0.0,13.294860850661628,31.2,19.2,96.0,55.0,1.59,2.5,1.03,1.08,1.055,0.020138889,1.4,34.11333333333333,19.730000000000004,1.6758423711343442
2012-11-01,30.38,28.8,0.0,0.0,0.0,32.8,19.4,96.0,49.0,3.5,1.58,1.29,0.63,0.96,0.01875,1.4,34.11333333333334,19.736666666666668,1.7225090378010108
2012-11-02,30.44,29.14,0.0,0.0,0.0,31.0,19.8,96.0,58.0,0.5,1.42,1.1,0.67,0.885,0.015972222,3.6,33.93333333333333,19.703333333333333,1.8325090378010107
2012-11-03,32.16,30.8,0.0,0.0,0.0,33.4,19.8,92.0,47.0,4.1,4.86,1.31,0.68,0.995,0.028472222,0.0,34.013333333333335,19.676666666666666,1.8325090378010107
2012-11-04,31.88,30.08,0.0,0.0,0.0,33.7,19.2,96.0,49.0,3.9,1.44,1.04,0.93,0.985,0.025,4.0,33.37,19.62333333333333,1.965842371134344
2012-11-05,29.3,29.08,0.0,0.0,0.0,29.6,19.0,96.0,63.0,4.7,2.19,1.55,0.59,1.07,0.03125,0.0,33.36333333333333,19.61,1.8991757044676774
2012-11-06,31.32,29.04,0.0,0.0,0.0,33.3,17.4,96.0,52.0,3.7,2.43,0.91,0.62,0.765,0.295138889,0.0,33.46,19.49,1.8991757044676774
2012-11-07,30.68,29.56,0.0,0.0,0.0,30.9,20.4,92.0,62.0,3.3,3.19,2.21,0.56,1.385,0.166666667,0.0,33.38333333333333,19.563333333333333,1.6791757044676776
2012-11-08,30.18,29.04,0.0,0.0,0.0,32.8,18.2,96.0,51.0,2.7,2.7,1.06,0.7,0.88,0.173611111,1.7,33.50333333333334,19.526666666666664,1.6466666666666667
2012-11-09,32.84,30.12,0.0,0.0,0.0,33.6,19.8,92.0,52.0,3.7,6.34,1.28,0.5,0.89,0.395833333,1.2,33.483333333333334,19.533333333333328,1.6866666666666668
2012-11-10,32.84,30.7,0.0,0.0,0.0,33.5,19.4,96.0,56.0,4.1,4.76,1.19,0.57,0.88,0.375,0.0,33.486666666666665,19.47666666666667,1.6866666666666668
2012-11-11,33.2,30.84,0.0,0.0,0.0,35.0,17.6,96.0,42.0,4.5,5.8,0.97,0.52,0.745,0.416666667,0.0,33.52,19.389999999999997,1.6866666666666668
2012-11-12,33.32,30.64,0.0,0.0,0.0,35.4,18.0,96.0,41.0,5.5,4.37,1.3,0.8,1.05,0.347222222,4.6,33.57333333333333,19.363333333333333,1.84
2012-11-13,32.84,31.28,0.0,0.0,0.0,33.8,21.0,96.0,50.0,3.8,4.18,0.96,1.35,1.155,0.291666667,0.7,33.50666666666667,19.416666666666664,1.8333333333333333
2012-11-14,32.2,30.6,0.0,0.0,0.0,32.8,19.6,96.0,53.0,2.8,4.92,0.93,0.4,0.665,0.263888889,0.0,33.4,19.356666666666666,1.3166666666666667
2012-11-15,30.92,30.32,0.0,0.0,0.0,34.8,18.2,96.0,56.0,3.0,3.1,1.33,0.41,0.87,0.270833333,0.0,33.42666666666666,19.316666666666666,1.1733333333333333
2012-11-16,31.0,30.0,0.0,0.0,0.0,45.59218062704726,21.0,92.0,51.0,4.0,4.78,1.6,0.55,1.075,0.145833333,0.0,33.813072687568244,19.416666666666668,1.1733333333333333
2012-11-18,30.64,29.8,0.0,0.0,0.0,33.2,18.2,96.0,54.0,5.4,5.87,0.99,0.51,0.75,0.4125,0.0,33.75307268756824,19.456666666666663,1.1733333333333333
2012-11-19,31.4,28.68,0.0,0.0,0.0,35.0,17.8,96.0,42.0,5.0,6.5,1.29,0.7,0.995,0.4375,0.0,33.746406020901574,19.483333333333334,1.1733333333333333
2012-11-20,32.33,30.6,0.0,0.0,0.0,35.4,19.0,92.0,39.0,5.0,7.55,1.34,0.7,1.02,0.4375,0.0,33.76640602090158,19.529999999999998,1.1733333333333333
2012-11-21,32.72,31.56,0.0,0.0,0.0,36.4,19.2,96.0,54.0,5.0,6.16,1.07,0.75,0.91,0.354166667,0.0,33.806406020901576,19.52333333333333,1.1733333333333333
2012-11-22,32.04,31.12,0.0,0.0,0.0,35.8,19.0,92.0,39.0,4.5,4.5,0.94,0.61,0.775,0.347222222,0.0,33.83973935423491,19.476666666666667,0.8966666666666666
2012-11-23,32.8,31.16,0.0,0.0,0.0,36.2,19.2,92.0,42.0,4.8,7.3,1.18,0.6,0.89,0.381944444,0.0,33.94640602090158,19.34333333333333,0.7233333333333333
2012-11-24,32.84,31.16,0.0,0.0,0.0,36.2,19.4,96.0,39.0,6.0,6.5,1.03,0.5,0.765,0.4375,0.0,34.04640602090157,19.30333333333333,0.7233333333333333
2012-11-25,32.84,31.24,0.0,0.0,0.0,36.0,16.8,92.0,42.0,5.7,10.23,1.16,0.64,0.9,0.423611111,0.0,34.07973935423491,19.183333333333334,0.6966666666666667
2012-11-26,33.0,31.36,0.0,0.0,0.0,36.0,18.8,92.0,37.0,5.2,6.08,1.08,0.5,0.79,0.340277778,0.0,34.106406020901574,19.103333333333335,0.6966666666666667
2012-11-27,34.12,31.6,0.0,0.0,0.0,36.0,18.8,92.0,39.0,4.5,7.61,1.19,0.71,0.95,0.444444444,0.0,34.166406020901576,19.05333333333333,0.6966666666666667
2012-11-30,29.04,28.6,0.0,0.0,0.0,33.0,20.2,96.0,54.0,4.0,6.46,1.1,1.23,1.165,0.333333333,0.0,34.11307268756824,19.086666666666666,0.6599999999999999
2012-12-01,30.2,29.16,0.0,0.0,0.0,35.2,20.2,96.0,44.0,4.5,5.58,1.0,0.59,0.795,0.399305556,0.0,34.2197393542349,19.093333333333337,0.6199999999999999
2012-12-02,31.68,30.0,0.0,0.0,0.0,35.2,18.6,96.0,48.0,4.5,5.01,0.97,0.65,0.81,0.465277778,0.0,34.426406020901574,19.07333333333333,0.6199999999999999
2012-12-03,31.68,29.24,0.0,0.0,0.0,34.8,20.2,96.0,50.0,3.5,4.77,0.78,0.42,0.6,0.28125,0.0,34.54640602090158,19.10666666666667,0.5733333333333334
